molecule,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
3817,0,0,0,0,0,1,0,1,206.305,6.189,437.968,229.692,64.462,76.812,67.002,722.791,2.000,3.000,0.0529920,0.0096871,0.8893331,22.864,6.889,12.376,7.421,2.279,-3.240,-2.495,-3.689,2424.425,0.124,2999.869,-2.341,8.477,0.516,5,-0.078,3,100.000,0.000,0.000,41.617,2,0,10,0,10,4,14,0,0.541
3818,1,0,0,0,0,3,2,-2,180.166,3.902,361.427,0.000,182.074,179.353,0.000,568.435,4.000,4.700,0.0267919,0.0260080,0.9181881,16.381,7.058,13.970,12.873,-0.381,-1.110,-1.774,-3.711,185.904,-1.057,80.267,-3.955,7.173,-0.011,3,-0.728,2,65.329,0.000,0.000,91.362,6,0,10,0,10,0,13,0,1.549
3819,0,0,0,1,0,2,0,-2,302.301,5.493,522.891,82.997,194.253,221.667,23.974,883.745,1.000,8.500,0.0341432,0.0162558,0.8517366,30.046,9.697,16.705,15.711,0.865,-1.378,-2.873,-3.181,1.437,-1.283,23.487,-4.127,9.430,1.191,1,-0.816,1,34.825,0.000,0.000,104.671,5,0,14,0,14,0,21,1,0.947
3820,0,0,0,0,0,7,0,-2,462.643,5.203,746.371,535.005,165.748,29.271,16.347,1426.159,2.000,8.450,0.0189799,0.0160109,0.8209604,46.706,13.373,23.159,12.556,3.544,-5.665,-5.312,-4.569,265.528,-1.458,145.021,-3.799,9.657,0.414,5,0.525,3,91.084,0.000,0.000,110.591,5,0,17,0,17,14,32,0,0.000
3821,0,0,0,1,0,3,2,-2,363.654,5.751,488.229,95.230,250.250,76.320,66.429,864.645,4.000,14.400,0.0382528,0.0589887,0.8990150,27.252,10.117,23.680,22.519,-1.533,-2.021,-1.926,-1.723,10.626,-1.519,10.701,-5.575,8.674,0.386,3,-1.192,2,23.380,0.000,0.000,152.274,11,1,18,0,18,6,23,1,0.009
3822,0,1,0,0,0,11,0,-2,344.410,5.160,700.813,226.666,167.902,306.244,0.000,1192.838,4.000,7.200,0.0223185,0.0205476,0.7761590,37.445,13.623,22.163,15.155,1.952,-3.165,-2.920,-7.341,63.181,-1.559,27.657,-4.542,9.014,0.234,6,-0.160,3,70.603,0.000,0.000,101.860,6,0,12,0,12,0,25,0,0.007
3823,0,0,0,1,0,3,0,-1,186.225,7.018,397.511,130.252,136.681,128.079,2.499,629.553,1.000,4.000,0.0782270,0.0100626,0.8936567,18.338,6.137,10.277,7.220,1.519,-2.033,-1.853,-2.056,126.868,-0.752,69.712,-3.299,10.248,0.770,1,-0.661,3,73.485,0.000,0.000,62.713,3,0,6,0,6,0,12,0,1.543
3824,0,0,0,0,0,4,0,-2,213.175,1.866,430.140,68.134,196.548,165.457,0.000,694.180,3.000,6.500,0.0050157,0.0261736,0.8814608,20.639,7.843,14.626,13.131,-0.247,-1.725,-1.623,-4.239,135.529,-1.364,57.040,-4.175,9.597,0.282,1,-0.694,3,63.660,0.000,0.000,113.612,5,0,6,0,6,0,14,0,0.268
3825,0,0,0,0,1,8,0,-2,365.258,2.251,653.053,173.526,147.684,188.651,143.192,1127.948,3.000,4.250,0.0044936,0.0112720,0.8024335,35.651,12.748,18.862,13.313,3.304,-4.328,-4.813,-4.254,193.552,-1.096,1100.130,-2.809,8.895,0.380,4,0.029,3,87.220,0.000,38.771,83.730,4,0,12,0,12,0,24,0,0.027
3826,0,0,0,0,0,2,0,0,202.212,7.023,417.354,88.191,119.242,209.921,0.000,684.392,1.000,4.000,0.0720653,0.0095842,0.8999060,21.956,7.203,11.546,7.926,1.466,-2.152,-2.511,-4.153,733.034,-0.539,353.643,-2.786,9.502,0.706,2,-0.319,3,86.808,0.000,0.000,64.335,4,0,12,0,12,0,15,0,1.810
3826,0,0,0,0,0,3,0,0,202.212,3.799,419.712,88.189,108.907,222.616,0.000,687.588,1.000,2.500,0.0209897,0.0059565,0.8976340,21.563,7.234,9.830,6.250,2.035,-2.567,-3.024,-4.250,918.622,-0.518,451.341,-2.454,9.708,0.634,4,-0.109,3,91.894,0.000,0.000,56.273,4,0,12,0,12,0,15,0,1.924
3827,1,0,0,0,0,3,0,0,425.382,1.942,647.908,154.836,140.500,198.413,154.159,1147.893,1.000,3.500,0.0032869,0.0054020,0.8183122,39.753,11.002,17.239,7.888,4.867,-6.984,-7.558,-5.418,460.825,-0.638,1496.776,-3.122,9.348,1.627,1,0.936,1,100.000,116.392,0.000,106.330,7,0,18,0,18,0,29,1,0.000
3828,0,2,0,0,0,10,0,0,394.475,5.502,723.918,363.801,158.221,201.896,0.000,1284.212,2.000,9.700,0.0235746,0.0189495,0.7892848,40.747,13.215,21.677,14.189,1.278,-1.881,-2.255,-7.357,19.467,-0.935,8.571,-6.889,8.106,1.321,7,-0.221,2,57.502,0.000,0.000,107.594,8,0,16,0,16,0,29,2,0.001
3829,0,0,0,0,0,2,0,0,308.419,6.975,561.347,318.452,91.210,151.685,0.000,1019.453,1.500,2.750,0.0477205,0.0059999,0.8726604,34.809,9.819,15.540,7.187,3.739,-5.103,-4.612,-4.316,1351.931,-0.356,685.325,-2.474,9.887,0.134,7,0.740,3,100.000,0.000,0.000,48.959,2,0,17,0,17,11,23,1,0.008
3830,0,0,0,0,1,5,0,-1,332.417,8.467,551.614,199.403,123.872,226.696,1.643,1015.378,1.000,3.500,0.0706105,0.0063450,0.8856896,33.436,10.490,15.282,8.428,2.985,-3.732,-4.640,-3.088,493.734,-0.787,323.676,-2.524,9.680,0.709,2,0.186,3,92.634,0.000,16.046,84.913,5,0,12,0,12,0,23,0,0.184
3831,0,0,0,0,0,7,1,0,304.391,5.033,641.421,513.124,72.233,56.064,0.000,1106.626,0.000,4.000,0.0228925,0.0000000,0.8066567,34.174,9.380,12.844,4.531,4.132,-5.138,-4.221,-4.928,2046.026,-0.598,1072.527,-1.981,8.403,0.332,3,0.463,3,100.000,0.000,0.000,69.573,6,0,9,0,9,0,22,0,0.023
3832,3,1,0,1,0,5,0,-1,139.169,4.005,324.770,118.949,204.460,0.000,1.361,483.495,3.000,5.000,0.0331741,0.0266658,0.9173135,9.985,4.785,10.285,10.108,-2.998,0.149,0.430,-1.789,7.203,-0.956,3.423,-6.870,9.673,0.291,2,-1.087,2,24.742,0.000,0.000,91.732,4,0,0,0,0,0,8,1,0.026
3833,0,2,0,0,0,4,0,2,373.537,4.643,652.437,462.647,62.550,127.241,0.000,1232.028,2.000,7.200,0.0174967,0.0156066,0.8518705,41.799,11.455,20.459,11.719,2.581,-2.478,-2.193,-5.988,157.232,0.545,81.972,-5.965,9.154,-0.028,5,0.406,3,81.372,0.000,0.000,58.624,5,0,18,0,18,11,27,0,0.001
3834,1,1,0,0,0,1,0,2,191.272,1.884,434.317,256.592,0.619,177.107,0.000,721.844,0.000,2.750,0.0049193,0.0000000,0.8960249,23.783,6.261,8.525,4.461,2.341,-1.625,-1.216,-4.785,2437.437,0.897,1433.702,-2.874,8.952,-0.244,2,-0.065,3,100.000,0.000,0.000,11.743,2,0,10,0,10,3,14,0,6.064
3835,0,1,0,0,0,7,0,1,466.557,5.125,734.193,361.440,87.979,262.419,22.355,1425.506,0.000,9.000,0.0184271,0.0000000,0.8343232,48.906,13.713,21.392,11.198,3.469,-3.156,-4.813,-6.190,361.824,-0.248,241.812,-3.607,9.359,0.559,4,0.052,3,93.048,22.355,0.000,87.871,8,0,23,0,23,5,34,0,0.080
3836,0,0,0,0,0,1,1,1,339.174,1.321,561.332,143.475,54.188,220.434,143.236,963.923,0.000,3.500,0.0018094,0.0000000,0.8406976,33.885,10.070,13.363,6.215,4.309,-5.483,-5.242,-5.161,3034.147,0.344,10000.000,-1.646,9.483,0.478,1,0.438,3,100.000,0.000,0.000,51.487,4,0,16,0,12,2,22,0,0.025
3837,0,0,0,0,0,1,1,0,312.408,5.038,583.862,409.342,100.417,74.104,0.000,1046.945,0.000,4.000,0.0242423,0.0000000,0.8540248,35.810,9.194,13.963,6.031,3.622,-4.963,-4.223,-4.247,1105.725,-0.415,551.477,-3.013,8.883,0.901,5,0.545,3,100.000,0.000,0.000,66.070,3,0,17,0,17,10,23,0,0.003
3838,1,1,0,0,0,2,0,2,297.396,1.751,558.631,348.232,5.162,205.237,0.000,1005.565,0.000,3.500,0.0030503,0.0000000,0.8689210,34.765,9.105,12.779,5.501,3.829,-3.426,-3.177,-5.358,2207.254,0.796,1287.933,-2.762,8.504,-0.177,6,0.516,3,100.000,0.000,0.000,21.233,3,0,17,0,12,4,22,0,0.193
3839,2,0,0,0,0,2,0,0,222.249,0.677,468.175,41.810,79.913,346.453,0.000,768.940,0.000,4.500,0.0005966,0.0000000,0.8669980,26.643,8.291,10.980,7.737,1.973,-2.407,-2.664,-5.336,1730.165,-0.266,894.735,-1.580,9.615,2.018,3,-0.438,3,96.452,0.000,0.000,52.280,4,0,16,0,16,0,17,0,22.893
3840,1,0,0,2,0,7,2,-2,514.484,8.936,679.948,361.900,230.148,72.986,14.914,1350.714,3.000,12.200,0.0591136,0.0310774,0.8690900,44.104,13.467,26.827,18.289,2.226,-3.541,-5.086,-0.383,4.175,-1.853,2.589,-4.832,10.513,1.052,3,-0.550,2,38.125,12.107,0.000,151.992,9,1,20,0,20,13,35,1,0.002
3841,3,0,0,0,0,1,0,1,165.238,0.422,420.556,381.111,23.789,15.656,0.000,678.187,0.000,2.500,0.0002627,0.0000000,0.8876484,20.494,4.768,7.002,3.241,2.326,-2.542,-1.782,-3.425,5892.684,0.302,3364.863,-1.807,8.761,0.403,3,-0.124,3,100.000,0.000,0.000,26.712,3,0,6,0,6,0,12,0,4.971
3842,1,0,0,0,0,3,0,1,449.924,5.346,541.814,0.000,78.013,236.243,227.558,900.318,1.000,2.250,0.0317467,0.0041527,0.8322331,30.207,10.505,13.720,6.259,4.575,-5.770,-8.220,-5.373,1803.448,0.190,10000.000,-1.837,9.016,1.008,1,0.498,3,100.000,0.000,0.000,54.127,3,0,12,0,12,0,19,1,0.010
3843,0,0,0,0,1,8,0,0,324.376,9.116,639.293,521.876,72.776,44.641,0.000,1107.689,0.250,7.000,0.0750176,0.0054748,0.8098604,33.465,9.370,15.257,9.001,2.204,-3.163,-2.647,-3.447,1412.392,-0.658,1058.877,-1.935,9.105,0.237,4,-0.509,3,96.226,0.000,19.574,86.509,7,0,6,0,6,0,23,0,2.585
3844,14,0,0,0,0,0,0,1,137.368,0.033,248.819,0.010,0.000,0.000,248.809,342.556,0.000,0.000,0.0000031,0.0000000,0.9515603,7.555,2.608,2.372,0.405,2.391,-1.919,-1.641,-2.316,9906.038,0.192,10000.000,-1.520,11.197,0.909,0,-0.388,3,100.000,41.090,0.000,0.000,0,0,0,0,0,0,5,0,94.822
3845,3,0,0,2,0,8,1,-2,400.287,4.432,615.266,165.837,347.302,97.491,4.636,1068.163,6.000,14.600,0.0183921,0.0581254,0.8213485,32.388,12.637,28.073,25.631,-1.308,-2.350,-2.518,-1.273,0.323,-3.340,0.143,-6.809,7.543,0.370,6,-1.436,1,0.000,0.000,0.000,192.310,13,2,17,0,17,4,27,1,0.000
3846,2,0,0,0,1,2,0,1,315.586,5.792,548.810,0.000,63.194,284.310,201.306,897.039,2.000,2.000,0.0373926,0.0051537,0.8196282,31.176,10.706,15.322,9.370,3.840,-5.191,-4.733,-4.432,1745.824,0.310,10000.000,-1.491,8.822,0.474,0,0.134,3,100.000,0.000,19.426,46.740,3,0,12,0,12,0,19,0,0.066
3847,4,0,0,0,0,1,0,2,197.448,2.219,344.442,0.000,48.445,98.865,197.133,529.105,1.000,0.750,0.0093046,0.0021774,0.9184948,15.323,5.831,7.117,3.602,3.665,-1.697,-3.165,-3.322,3439.528,0.604,10000.000,-1.968,9.080,0.499,1,-0.180,3,100.000,0.000,0.000,21.712,1,0,6,0,6,0,10,0,2.905
3848,0,0,0,0,0,1,3,1,505.840,5.078,630.969,340.080,81.232,74.005,135.652,1262.716,0.000,5.500,0.0204204,0.0000000,0.8954217,44.445,11.590,18.553,7.538,4.897,-5.723,-7.621,-3.577,1681.027,0.161,4800.323,-2.660,10.451,0.974,2,0.770,3,100.000,33.383,0.000,64.555,4,1,20,0,20,13,32,1,0.002
3849,2,0,0,0,0,3,0,2,289.545,2.714,469.680,0.000,44.071,223.161,202.448,785.116,1.000,1.250,0.0093808,0.0026614,0.8762997,25.471,9.049,11.011,4.772,4.749,-4.492,-5.261,-4.598,3784.219,0.497,10000.000,-1.258,9.217,0.476,1,0.366,3,100.000,0.000,0.000,29.207,2,0,12,0,12,0,17,0,0.304
3850,1,1,0,0,0,3,0,0,173.211,2.267,373.106,243.850,129.256,0.000,0.000,603.131,3.000,7.100,0.0085184,0.0329599,0.9252809,16.057,5.633,12.911,12.222,-1.087,0.048,0.445,-3.467,146.915,-0.225,68.853,-5.676,9.129,-2.358,3,-0.782,2,59.367,0.000,0.000,68.951,4,0,9,0,9,8,12,0,0.408
3851,1,0,0,0,0,9,2,-2,276.286,4.845,559.594,415.540,144.054,0.000,0.000,965.512,0.000,5.750,0.0243159,0.0000000,0.8442354,26.707,8.166,11.495,5.724,1.797,-2.410,-2.273,-4.052,426.417,-1.326,196.899,-3.310,11.258,-0.525,3,-0.499,3,84.536,0.000,0.000,113.707,7,0,0,0,0,0,19,0,0.610
3852,1,1,0,0,0,4,0,2,383.492,3.474,720.989,186.784,24.285,509.919,0.000,1298.431,1.000,4.250,0.0092924,0.0058947,0.7983303,48.111,14.323,19.744,9.857,5.560,-5.972,-5.642,-7.953,1453.793,0.467,820.117,-1.849,8.422,0.414,2,1.152,3,100.000,0.000,0.000,33.614,4,1,23,0,23,0,29,1,0.006
3853,0,0,0,1,0,3,0,-1,282.222,2.601,493.968,0.702,132.212,243.453,117.601,818.491,1.000,3.000,0.0082665,0.0060733,0.8566600,27.001,7.846,12.476,7.262,4.009,-4.213,-4.449,-3.205,139.872,-0.530,330.859,-2.811,8.723,0.971,4,-0.018,3,88.826,117.601,0.000,71.842,4,0,12,0,12,0,20,0,0.025
3854,0,0,0,0,0,0,0,1,334.297,5.685,550.703,116.679,81.222,237.776,115.026,965.344,0.000,6.000,0.0334820,0.0000000,0.8577662,34.750,8.700,15.561,9.165,2.826,-4.013,-4.044,-4.967,1681.403,0.110,3701.599,-2.179,9.146,1.206,2,-0.185,3,100.000,115.026,0.000,56.005,4,0,17,0,12,1,24,0,0.215
3855,2,0,0,0,0,5,0,-1,401.357,2.950,627.300,133.759,144.985,267.238,81.318,1122.999,0.000,7.000,0.0077511,0.0000000,0.8329315,38.130,11.023,16.921,9.853,2.832,-3.980,-5.069,-5.510,417.838,-0.932,537.235,-2.770,9.909,2.229,0,-0.207,3,90.440,81.318,0.000,101.099,6,0,12,0,12,0,27,0,0.071
3856,0,0,0,0,0,7,0,-2,435.479,6.508,745.532,535.041,152.581,57.909,0.000,1353.957,3.000,8.500,0.0312855,0.0197476,0.7939056,44.090,13.029,23.641,14.167,2.977,-4.060,-5.290,-5.143,353.974,-1.472,161.006,-3.456,7.985,0.784,5,0.280,3,77.039,0.000,0.000,123.346,11,1,16,0,16,4,31,0,0.000
3857,0,0,0,0,0,4,0,1,281.308,4.641,508.736,435.897,37.046,35.793,0.000,900.115,0.000,6.950,0.0239264,0.0000000,0.8862128,27.642,7.215,12.270,7.402,1.568,-1.568,-2.283,-3.544,4411.555,0.008,2460.806,-1.692,9.271,0.303,4,-0.798,3,100.000,0.000,0.000,61.179,6,0,12,0,12,4,20,0,154.713
3858,0,0,0,0,0,8,0,-2,369.422,7.447,651.677,340.425,151.280,159.972,0.000,1153.922,5.000,6.250,0.0480597,0.0214453,0.8164255,36.417,12.262,23.038,15.119,2.372,-4.127,-4.876,-5.265,364.176,-1.432,166.027,-2.976,8.023,0.753,7,-0.038,3,86.675,0.000,0.000,105.724,8,0,16,0,16,0,27,1,0.029
3859,0,1,0,0,0,8,0,1,265.352,4.845,551.095,465.520,10.117,75.458,0.000,962.743,1.000,3.750,0.0243859,0.0068046,0.8556161,27.959,7.994,11.835,5.021,3.260,-2.454,-2.421,-4.954,1980.905,0.388,1145.788,-2.735,8.912,-0.218,6,0.180,3,100.000,0.000,0.000,35.837,4,0,6,0,6,0,19,0,1.720
3860,0,1,0,0,0,7,0,1,453.580,3.172,810.278,429.227,26.951,354.100,0.000,1486.494,0.000,5.500,0.0067677,0.0000000,0.7773916,52.222,14.864,19.992,8.134,6.016,-6.333,-6.336,-7.549,1371.589,0.243,770.110,-2.159,8.719,0.422,5,1.165,1,100.000,0.000,0.000,42.123,4,1,27,0,27,6,34,1,0.001
3861,0,1,0,0,0,6,0,2,255.362,1.404,540.540,213.735,9.273,317.532,0.000,940.815,0.000,3.500,0.0020958,0.0000000,0.8590273,30.677,9.268,11.353,5.367,3.336,-2.566,-2.544,-6.054,2017.716,0.517,1168.819,-2.058,8.330,-0.117,4,0.158,3,100.000,0.000,0.000,17.346,3,0,12,0,12,0,19,0,8.265
3862,1,0,0,0,0,1,2,-1,197.965,4.804,326.116,0.000,184.774,11.875,129.466,495.866,1.000,4.500,0.0465496,0.0137988,0.9290434,13.162,5.448,9.114,7.563,-0.120,-1.420,-1.901,-2.737,175.261,-0.606,385.548,-4.787,10.431,1.659,1,-0.775,3,66.400,0.000,0.000,98.863,6,0,6,0,6,0,11,0,0.123
3863,0,0,0,0,0,3,1,-1,213.193,8.133,385.348,144.529,176.796,64.022,0.000,635.378,3.000,9.100,0.1041092,0.0409024,0.9275414,17.959,6.776,16.316,14.980,-1.225,-1.150,-1.041,-3.010,208.612,-0.987,90.915,-4.264,9.122,0.230,1,-0.879,2,61.283,0.000,0.000,109.351,7,0,11,0,11,3,15,0,0.821
3864,2,0,0,0,0,7,1,0,508.418,9.231,823.867,254.666,99.807,333.991,135.403,1477.735,1.000,6.500,0.0576597,0.0078896,0.7615627,51.680,16.445,23.409,11.023,6.037,-8.264,-8.087,-6.983,1120.549,-0.673,3086.863,-1.510,8.520,0.525,0,1.029,1,90.958,0.000,0.000,74.777,7,2,22,0,22,3,33,1,0.000
3865,0,0,0,0,0,4,1,1,360.242,3.041,643.507,156.322,55.214,305.070,126.902,1107.927,1.000,4.700,0.0083453,0.0073037,0.8046723,38.530,12.150,17.044,8.975,4.718,-6.181,-5.312,-6.147,2966.890,0.065,7943.654,-1.078,8.811,0.702,2,0.539,3,100.000,0.000,0.000,57.959,4,0,17,0,12,1,24,1,0.020
3866,0,0,0,0,0,3,0,-1,252.100,6.299,424.124,143.803,154.616,11.920,113.784,722.918,2.000,4.500,0.0548767,0.0150050,0.9184707,20.965,7.630,13.123,8.612,1.436,-2.379,-2.906,-2.908,338.591,-0.560,644.608,-4.039,8.607,0.514,1,-0.333,3,80.629,0.000,0.000,86.344,5,0,6,0,6,0,15,0,0.058
3867,1,0,0,0,0,4,2,0,219.180,4.259,459.308,364.667,94.641,0.000,0.000,754.731,1.000,7.500,0.0240311,0.0163289,0.8728160,21.482,6.071,12.025,9.438,0.336,-1.574,-0.623,-3.590,1254.355,-0.506,632.020,-2.880,9.994,0.380,0,-0.843,3,84.368,0.000,0.000,84.011,6,0,6,6,0,4,14,0,7.719
3868,0,0,0,0,1,9,2,-2,500.523,10.966,765.754,299.503,149.179,264.490,52.582,1437.066,2.000,10.000,0.0836749,0.0184683,0.8042549,48.104,15.327,25.712,16.273,2.872,-4.814,-5.424,-4.586,291.433,-1.387,338.656,-2.473,8.639,1.142,3,-0.157,3,74.915,0.000,14.660,144.134,10,1,12,0,12,0,32,0,0.026
3869,0,1,0,0,0,2,1,2,275.390,2.788,553.643,374.213,22.393,157.037,0.000,990.926,0.000,4.000,0.0078418,0.0000000,0.8682192,33.718,8.746,12.748,5.771,3.242,-2.918,-2.413,-5.139,1515.121,0.643,857.575,-3.250,9.252,-0.202,3,0.340,3,100.000,0.000,0.000,31.981,3,0,12,0,12,5,20,0,0.132
3870,1,0,0,0,1,5,0,-1,464.831,5.669,766.021,98.822,141.734,360.921,164.544,1315.347,3.000,6.000,0.0244314,0.0135666,0.7579109,46.722,14.581,24.256,15.681,4.100,-7.002,-6.530,-5.796,313.950,-0.979,1657.284,-2.380,9.042,0.844,2,0.331,1,95.643,108.329,19.469,105.242,7,0,18,0,18,0,32,1,0.000
3871,0,0,0,0,1,6,0,-1,319.405,9.947,580.127,85.992,105.619,388.516,0.000,1046.076,2.000,4.000,0.0945856,0.0097511,0.8590479,35.568,11.908,18.135,12.637,3.103,-3.141,-4.401,-4.291,516.497,-0.752,487.761,-1.521,9.189,0.331,4,0.062,3,93.672,0.000,35.333,60.814,4,0,17,0,17,0,24,0,6.942
3872,2,0,0,0,0,14,1,-2,452.537,4.913,866.950,455.675,115.225,227.443,68.606,1536.734,2.000,6.150,0.0157056,0.0100322,0.7428539,48.529,15.349,22.246,10.059,5.902,-7.645,-6.226,-6.778,800.235,-1.504,923.770,-1.498,9.259,0.103,7,0.905,1,100.000,68.606,0.000,83.276,5,1,11,0,11,5,32,2,0.000
3873,1,1,0,1,0,11,0,-2,477.642,3.154,857.230,404.240,136.248,316.743,0.000,1586.092,2.000,7.400,0.0062727,0.0122081,0.7672786,53.283,16.815,24.620,12.655,3.523,-6.658,-5.592,-5.727,31.942,-1.244,16.829,-3.921,8.882,0.285,5,0.775,1,74.500,0.000,0.000,80.355,5,0,23,0,23,10,35,1,0.000
3874,1,0,0,0,0,4,0,0,346.818,7.377,621.509,38.595,60.152,451.087,71.674,1078.164,1.000,4.000,0.0504738,0.0064359,0.8181648,38.734,12.537,17.347,9.240,4.752,-5.803,-5.978,-6.626,2663.644,-0.101,3522.666,-0.655,8.331,1.295,3,0.602,3,100.000,0.000,0.000,46.290,4,0,22,0,22,0,25,1,0.121
3875,0,1,0,0,0,6,0,1,326.438,2.993,628.895,373.750,63.511,191.634,0.000,1122.603,1.500,4.500,0.0079797,0.0087635,0.8306238,36.750,10.778,16.300,8.274,3.624,-3.856,-3.740,-5.913,617.336,-0.013,324.944,-3.501,7.999,-0.226,8,0.521,3,100.000,0.000,0.000,46.830,4,0,16,0,16,3,24,1,0.014
3876,0,1,0,0,0,6,0,1,326.438,3.294,617.219,373.684,61.714,181.820,0.000,1102.883,1.500,4.500,0.0098389,0.0089293,0.8363967,35.867,10.515,16.006,8.167,3.504,-3.651,-3.435,-5.773,642.048,0.012,339.026,-3.503,7.901,-0.329,8,0.471,3,100.000,0.000,0.000,45.339,4,0,17,0,12,4,24,1,0.023
3877,0,0,0,0,0,3,0,0,250.300,5.296,511.003,383.296,110.034,17.673,0.000,866.702,1.000,5.000,0.0323666,0.0097847,0.8603092,26.774,7.367,12.766,7.545,1.908,-2.879,-2.893,-3.877,896.280,-0.608,439.488,-3.197,9.094,0.330,1,-0.091,3,90.959,0.000,0.000,83.416,6,0,9,0,9,0,18,0,0.068
3878,9,3,0,3,2,22,0,-2,507.540,8.546,854.139,506.617,347.522,0.000,0.000,1583.783,5.000,20.400,0.0461176,0.0534056,0.7693086,43.103,16.715,33.159,31.159,-5.002,2.000,2.861,0.728,0.000,-3.880,0.001,-9.937,9.263,-0.850,10,-2.909,1,0.000,0.000,60.231,248.397,15,2,0,0,0,0,35,2,0.006
3879,2,1,0,0,1,2,0,2,491.451,6.126,710.401,246.149,41.306,147.298,275.647,1319.916,1.000,3.500,0.0284306,0.0049268,0.8191418,46.792,10.247,20.170,8.639,5.906,-6.986,-6.986,-4.513,715.884,1.107,10000.000,-3.632,9.402,0.904,6,1.136,1,100.000,275.647,18.373,35.622,4,1,18,0,18,4,34,1,0.000
3880,3,0,0,0,0,3,1,0,317.667,3.791,503.505,98.873,119.024,101.069,184.539,828.705,0.000,5.500,0.0173431,0.0000000,0.8474114,26.050,7.117,12.174,7.248,2.022,-3.195,-3.628,-4.483,736.535,-0.269,3645.086,-3.069,9.205,2.111,0,-0.575,3,90.100,112.693,0.000,83.476,5,0,6,0,6,0,19,0,0.173
3881,0,2,0,0,0,5,0,2,533.636,9.246,845.651,496.783,67.723,164.327,116.818,1616.913,0.000,9.700,0.0528744,0.0000000,0.7878284,56.914,14.164,25.181,11.825,4.235,-4.420,-4.666,-7.201,140.438,0.618,316.643,-5.834,9.314,0.638,6,0.505,3,77.222,116.818,0.000,64.367,7,1,24,0,24,9,38,0,0.000
3882,1,0,0,0,0,11,2,0,319.164,3.663,593.893,407.891,34.884,14.927,136.191,1017.728,0.000,5.000,0.0131825,0.0000000,0.8239070,27.655,8.925,11.303,4.033,3.795,-3.656,-3.532,-4.453,4624.776,-0.108,10000.000,-1.054,9.187,0.048,0,-0.232,3,100.000,0.000,0.000,40.684,4,0,0,0,0,0,18,0,6.222
3883,0,0,0,0,0,5,1,-1,538.578,10.415,702.903,301.597,88.646,211.288,101.373,1410.215,1.000,8.200,0.0769151,0.0116659,0.8652196,49.090,13.137,23.782,11.925,4.740,-5.636,-7.416,-4.721,1429.796,-0.279,2615.181,-1.929,9.929,0.799,3,0.627,3,100.000,83.663,0.000,95.319,6,1,22,0,22,12,37,0,0.015
3884,1,0,0,0,1,3,0,0,527.840,6.440,726.871,234.289,102.617,210.309,179.656,1348.403,0.000,5.750,0.0307617,0.0000000,0.8120589,47.891,12.764,20.224,11.186,4.888,-6.146,-7.919,-4.202,563.964,-0.214,5048.194,-2.382,9.071,0.819,3,0.545,3,91.848,108.115,34.112,120.286,10,1,19,0,19,3,36,1,0.002
3885,0,2,0,0,0,4,0,1,432.448,8.389,659.300,263.155,124.208,218.156,53.781,1230.425,2.000,6.750,0.0572002,0.0144789,0.8422713,42.603,12.163,21.725,12.349,2.625,-2.965,-4.214,-6.577,40.911,0.084,37.695,-6.781,9.251,1.170,5,0.473,3,71.162,53.781,0.000,82.963,7,0,23,0,23,5,31,0,0.000
3886,0,0,0,0,1,9,1,-2,264.324,5.619,594.531,207.226,178.294,209.011,0.000,975.686,3.000,6.700,0.0323598,0.0195192,0.8001979,29.110,10.566,17.679,15.277,0.749,-2.145,-1.757,-4.387,109.102,-1.835,87.759,-3.205,8.889,-0.004,3,-0.753,3,67.804,0.000,33.581,102.224,5,0,6,0,6,0,19,0,1.180
3887,4,1,0,0,0,3,0,2,381.440,3.377,669.876,155.824,3.401,393.672,116.979,1201.304,0.000,2.000,0.0094914,0.0000000,0.8158421,43.755,11.423,15.919,5.381,6.515,-6.666,-6.322,-7.115,2293.778,1.034,5871.570,-1.970,8.510,0.650,5,1.443,1,100.000,116.979,0.000,5.516,1,1,22,0,22,3,28,1,0.001
3888,0,1,0,0,1,10,0,-2,339.391,3.684,662.271,352.933,142.963,166.375,0.000,1133.079,4.000,8.400,0.0119779,0.0253673,0.7936627,34.360,11.833,21.334,17.174,0.575,-1.632,-1.546,-5.016,69.212,-1.154,49.823,-4.671,8.811,-0.026,5,-0.725,3,63.248,0.000,24.736,112.383,8,0,12,0,12,4,24,0,0.169
3889,0,1,0,0,0,6,0,1,281.415,3.986,601.999,465.507,48.632,27.785,60.075,1021.945,0.000,4.000,0.0155448,0.0000000,0.8150564,31.157,8.605,11.869,4.325,3.391,-3.441,-2.611,-5.383,854.323,0.260,984.952,-3.804,9.213,1.152,4,0.260,3,100.000,0.000,0.000,38.864,4,0,11,0,11,3,19,0,0.011
